Date,open,high,low,close,bull,bull_on,confirm_23,bx,pos_to_neg
2022-04-12,120.04523629333126,121.01094161270254,116.67013858537004,117.0554428100586,False,False,False,-39.76903242110862,False
2022-04-13,118.17722023718508,120.81584667634574,117.43586704937805,119.83550262451172,False,False,False,-36.74783025242594,False
2022-04-14,120.4549249730292,120.57685772232836,116.15313400550632,116.1872787475586,False,False,False,-36.14320729620836,False
2022-04-18,115.69954882375885,119.17219117451718,115.636141412036,118.1772232055664,False,False,False,-31.24531621752895,False
2022-04-19,117.50903347770068,120.84511937873548,117.01642781662058,120.69392395019533,False,False,False,-18.939325449733865,False
2022-04-20,122.69849355223198,123.52763477940492,120.0598670064316,120.47443389892578,False,False,False,-7.6197087711282165,False
2022-04-21,121.95225855822484,123.27401287088736,116.65549948792484,117.17250061035156,False,False,False,-3.973201290598123,False
2022-04-22,117.03593057607996,117.75288827808372,114.39242208507488,114.48509216308594,False,False,False,-7.131788666146276,False
2022-04-25,113.71935824081454,116.47016069833585,113.34867792924244,116.46527862548828,False,False,False,-6.3935276603390845,False
2022-04-26,115.26059235285692,115.3922743631824,111.50018310546876,111.50018310546876,False,False,False,-12.32501482699835,False
2022-04-27,110.20770693842132,113.6266987834145,110.12966818740838,110.96368408203124,False,False,False,-17.91203118771932,False
2022-04-28,113.35355928999697,118.35767648512643,112.01717372039884,117.29930114746094,False,False,False,-7.412499945459327,False
2022-04-29,115.07037075733732,117.63584056917875,111.900119271124,112.10497283935548,False,False,False,-4.212990314588799,False
2022-05-02,112.12448859156704,115.45081785969091,111.0709877580687,115.3678970336914,False,False,False,3.1165364155404562,False
2022-05-03,114.96795957298217,117.06032242778586,114.18271231299228,116.31409454345705,False,False,False,11.30973881338455,False
2022-05-04,117.05056885194992,120.56223066800024,113.37307283490512,120.3037338256836,False,False,False,20.75753845130527,False
2022-05-05,118.29426881506416,118.41620156027076,113.03652943713077,114.65579986572266,False,False,False,21.714715804722857,False
2022-05-06,113.68521569244594,115.99706328496372,111.4075128417828,113.4803695678711,False,False,False,17.703194900207755,False
2022-05-09,111.02221108206902,112.2659191914346,107.25204505394522,107.73490142822266,False,False,False,4.4064466019314,False
2022-05-10,111.0173319646874,112.30494155485664,108.01778918007702,110.51985168457033,False,False,False,-3.08414604144291,True
2022-05-11,109.44683395560726,112.0318097566206,106.94477897411969,107.13011169433594,False,False,False,-10.922513131659828,False
2022-05-12,105.96443835643925,108.70549173996484,104.97434498466718,107.63735961914062,False,False,False,-15.77358725057437,False
2022-05-13,109.8418980291206,113.98272931454956,109.14443885303046,113.2803955078125,False,False,False,-5.625797874782721,False
2022-05-16,112.19763622256588,113.1682235939766,110.96855945812196,111.45140838623048,False,False,False,2.690874198906779,False
2022-05-17,114.4948509314336,117.03593268673067,113.95834386073844,116.78231048583984,False,False,False,13.982921694607972,False
2022-05-18,114.8606575915688,116.25556863537884,110.6905557956672,111.20267486572266,False,False,False,17.080405203679252,False
2022-05-19,110.45643549328148,113.89494038627628,110.16379392878588,111.23192596435548,False,False,False,17.558794868303075,False
2022-05-20,113.17310012053775,113.40721636336872,106.69603291257296,111.28558349609376,False,False,False,17.86455041436366,False
2022-05-23,110.8612588789982,112.46589061022208,110.05162362490942,112.17813110351562,False,False,False,19.87642123722243,False
2022-05-24,110.33450610579226,110.7149356859021,108.19336733889324,109.21759796142578,False,False,False,13.510514733658248,False
2022-05-25,108.74937933022024,112.29030363500028,108.59330184132314,111.49042510986328,False,False,False,13.327755618798989,False
2022-05-26,110.4125442614596,115.65565242123331,109.96870727297312,115.21669006347656,False,False,False,20.401931031477275,False
2022-05-27,117.1042225165481,119.98183259791688,117.0261837661324,119.7867431640625,True,True,False,28.83703942702975,False
2022-05-31,119.55263235617127,120.26959759361684,117.41149334862708,119.2892608642578,True,False,False,34.44798392687478,False
2022-06-01,119.84038660597042,120.45005035251825,115.88976255146687,117.3285675048828,True,False,False,37.285613577405755,False
2022-06-02,117.20664243497792,121.50355161143176,116.7774367477876,121.47428894042967,True,False,True,39.96767846755576,False
2022-06-03,118.82590853180358,119.3819215863772,117.24078274684898,117.89434051513672,True,False,False,35.87273121641072,False
2022-06-06,119.8452616079006,120.6890341519242,117.31393653364546,117.99188232421876,True,False,False,29.708202783418553,False
2022-06-07,116.50918104004464,119.18681940679976,115.67028314354506,118.9332046508789,True,False,False,26.158874802740343,False
2022-06-08,118.38694652972312,118.86004620702072,115.71905729711342,116.45553588867188,True,False,False,14.80139440785318,False
2022-06-09,115.67029195719128,117.4066132196758,113.28528753681272,113.3584442138672,True,False,False,-0.6963624966901989,True
2022-06-10,111.24656169430848,112.20251772620948,108.9688588237088,109.16395568847656,False,False,False,-15.191435391261209,False
2022-06-13,105.22309573628613,106.4082785742012,102.74542119563856,103.09658813476562,False,False,False,-26.634470872782465,False
2022-06-14,104.2817676274449,104.73047927033868,102.57959113991464,103.8525619506836,False,False,False,-33.54337589476856,False
2022-06-15,105.11578853845744,107.51542419586326,103.33069126966794,105.75471496582033,False,False,False,-37.1005990370855,False
2022-06-16,102.50155498546194,102.71127575597924,98.51191129267376,99.48737335205078,False,False,False,-40.11514289541158,False
2022-06-17,99.98486530640228,101.05787212857054,98.06320377756862,100.30188751220705,False,False,False,-41.95004663085308,False
2022-06-21,102.30644969774096,104.5256271888238,102.29181836342794,103.14534759521484,False,False,False,-36.135603434930346,False
2022-06-22,101.15541032188165,103.39897598522744,100.99446563480078,101.6919174194336,False,False,False,-30.754931067326314,False
2022-06-23,102.19914845093196,102.31133193709344,99.70196816165436,101.1651611328125,False,False,False,-25.6577570116077,False
2022-06-24,102.84295700002706,105.4767013730188,102.44789608829672,105.4279327392578,False,False,False,-11.040714978122413,False
2022-06-27,106.41314513379996,106.56922262476668,104.34028840082397,105.07676696777344,False,False,False,1.2992408795744321,False
2022-06-28,105.53522649011003,106.7204091392498,102.4137439108562,102.42837524414062,False,False,False,7.467409757491388,False
2022-06-29,101.5114455737017,101.76506031075029,99.51662032096638,100.62377166748048,False,False,False,7.020907281028986,False
2022-06-30,99.04841057189654,101.05785987385627,97.6534996395752,99.3654327392578,False,False,False,2.882040630223985,False
2022-07-01,97.6437362304339,97.95100911524383,94.43446563612224,95.59039306640624,False,False,False,-6.932936496322564,True
2022-07-05,93.1566230399965,96.10739714305112,92.6396293594246,96.09276580810548,False,False,False,-13.668942441749328,False
2022-07-06,96.06837683129552,97.78519205594306,95.14656552779546,96.74632263183594,False,False,False,-14.834492615873199,False
2022-07-07,99.04354192815391,101.64314171889922,99.0191538886863,101.21394348144533,False,False,False,-1.844562282049628,False
2022-07-08,99.71173168911534,102.37473891124472,99.4971288479095,101.76020050048828,False,False,False,10.310223822281383,False
2022-07-11,100.19945042668976,100.66766798446837,98.75576349880728,99.321533203125,False,False,False,17.08566954864041,False
2022-07-12,100.30675450798456,100.89203019190128,98.72162883286032,99.2825164794922,False,False,False,21.349546320363622,False
2022-07-13,97.39500059540606,100.83838012375556,97.24867981295652,100.06776428222656,False,False,False,25.344976726890362,False
2022-07-14,99.77024945834994,102.59909066992316,98.30218186742584,102.1796417236328,False,False,False,30.32393885608674,False
2022-07-15,103.64771660419667,104.7938874805386,102.26743692156236,104.7597427368164,False,False,False,35.309350903523395,False
2022-07-18,106.28146153158444,106.80821189243186,103.45749493944554,103.98424530029295,False,False,False,38.58477505142257,False
2022-07-19,105.74494805019872,109.11517076365531,105.535227310037,108.7347412109375,True,True,False,41.68025204149279,False
2022-07-20,108.3787121061228,111.68064571894676,107.73977822510598,111.29534149169922,True,False,False,44.03110574034281,False
2022-07-21,111.76844195607944,113.22187830701402,110.36377424167112,113.1633529663086,True,False,True,45.65105618550362,False
2022-07-22,112.782918467723,112.95850192439616,109.78825044270836,110.6027603149414,True,False,False,46.297636801288355,False
2022-07-25,109.90529817024635,110.1784263305911,108.407967919005,109.91992950439452,True,False,False,42.370566020347965,False
2022-07-26,109.598035697477,109.95407724175814,107.9348712102618,108.26165008544922,True,False,False,31.476400577311686,False
2022-07-27,109.9833354237883,114.06564132387302,109.94431605252709,113.32917022705078,True,False,False,28.92376765569301,False
2022-07-28,113.5632870940914,114.89479811576528,111.2075454121122,114.7143325805664,True,False,False,29.801166164923984,False
2022-07-29,113.51451791539208,116.00682367349457,112.92436011889302,115.6702880859375,True,False,False,31.6345470092296,False
2022-08-01,114.61677895335006,116.96764582157776,113.95833916121252,115.90438842773438,True,False,False,33.082978902365,False
2022-08-02,114.58752391614756,117.40173390889576,114.11929887510816,115.6654052734375,True,False,False,31.682361630658804,False
2022-08-03,115.54835511888956,118.79176335160118,115.3093642453126,118.43084716796876,True,False,False,32.86206232381703,False
2022-08-04,118.31378177898507,119.85501345875062,117.95285817533848,119.63552856445312,True,False,False,34.819936285863804,False
2022-08-05,117.7382661946343,119.75747233592804,117.10909644835368,118.82102966308594,True,False,False,32.28521363754906,False
2022-08-08,117.32369033425648,118.34792094097348,115.13377552487798,116.7676773071289,True,False,False,17.689050216060494,False
2022-08-09,114.25586285349124,114.32902696974494,110.5832489715286,111.880615234375,True,False,False,-2.721389079035749,True
2022-08-10,114.84114178752084,116.47503613312682,113.39745478749316,116.41162872314452,True,False,False,-13.347539427419282,False
2022-08-11,117.2261507366588,119.48922231584017,116.13850523056668,116.3872528076172,True,False,False,-19.472430643144634,False
2022-08-12,117.05056520191567,119.84526174411027,116.66525354484304,119.67455291748048,True,False,False,-13.955782235961394,False
2022-08-15,118.95271324999166,120.49881962637946,118.41620617330877,120.21593475341795,True,False,False,-6.7393625197424,False
2022-08-16,119.59164290626218,119.93793520007398,117.5724368100097,118.86004638671876,True,False,False,-5.619429346405429,False
2022-08-17,117.19688596532738,117.31394409175508,114.81188152547657,116.30921936035156,True,False,False,-12.48900121354285,False
2022-08-18,116.19216151400616,118.71373005300843,115.7873438649259,117.93336486816406,True,False,False,-17.360116799485787,False
2022-08-19,116.4311502174115,116.84572456316414,114.22660391320932,114.6119155883789,True,False,False,-24.683171084844812,False
2022-08-22,112.37322064747202,112.78779497886272,110.20770123531288,110.61739349365234,True,False,False,-32.06337495142337,False
2022-08-23,110.61739304505328,112.7048811439568,110.5832483025712,111.33435821533205,True,False,False,-36.83005325582272,False
