Date,open,high,low,close,basis,thup,bull,bull_on,bull_off,bx,trend,color,rsi2,rsi14,atr14,atr_pct,sma50,sma200,ema20,ema50,above_basis,above_up1,trend_up,up_day,vol_compressed,confirm_23
2024-02-02,185.0399932861328,188.69000244140625,182.0,187.91000366210935,226.48159084898052,231.05132044341968,False,False,False,-3.0150287320520377,-7.561889813045285,淺紅,26.533111661027554,27.596038956669886,8.497092091333233,0.04521894484453468,230.7229995727539,232.08314964294433,206.42602401681035,222.0743113379465,False,False,False,True,False,False
2024-02-05,184.25999450683597,184.67999267578125,175.00999450683594,181.05999755859372,224.34424209594727,229.0468235678714,False,False,False,-0.48011575727647227,-2.84070710919941,淺紅,23.03207550067899,24.481733133556688,8.81158616732896,0.0486666645650285,229.52019958496095,232.08549964904785,204.01021197317067,220.4659068760111,False,False,False,False,False,False
2024-02-06,177.2100067138672,186.4900054931641,177.11000061035156,185.1000061035156,222.1468938191732,226.93219318061128,False,False,False,5.911669073564976,2.9942103459768474,淺綠,29.055034153329128,29.532739383087858,8.852187504149216,0.047823809898734984,228.5379995727539,232.19604965209962,202.20923998558447,219.0790088065015,False,False,True,True,False,False
2024-02-07,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,220.07249982429272,224.85533644396926,False,False,False,14.446195844684992,10.62886734511561,淺綠,32.58765286106674,32.51658451703325,8.727745583163669,0.046528123989594466,227.58059967041015,232.3085496520996,200.81597920896257,217.84375363099377,False,False,True,False,False,False
2024-02-08,189.0,191.6199951171875,185.5800018310547,189.55999755859372,218.14348463578656,222.90456972205678,False,False,False,22.49876353171817,18.542131469517315,淺綠,35.3897209156323,34.88715864953264,8.535763276232894,0.04502934894581045,226.65019958496094,232.44359962463378,199.74398095654647,216.73458672619378,False,False,True,True,True,False
2024-02-09,190.17999267578125,194.1199951171875,189.47999572753903,193.57000732421875,216.3071209300648,221.00641850592774,False,False,False,29.501981699459144,25.848698289478534,淺綠,40.82414481251422,39.520859149023,8.25749442719115,0.04265895600944167,225.58719970703126,232.60809967041016,199.15598346775334,215.82617184768495,False,False,True,True,True,False
2024-02-12,192.1100006103516,194.72999572753903,187.27999877929688,188.1300048828125,214.36287851044625,218.9631772338866,False,False,False,33.521368585721504,30.963811820307182,淺綠,36.304960185516535,35.798917543122585,8.199816035837651,0.04358590242394016,224.46699981689454,232.77999969482423,198.10589026918754,214.7400476529841,False,False,True,False,True,False
2024-02-13,183.9900054931641,187.25999450683597,182.1100006103516,184.0200042724609,212.2068179737438,216.7052324962265,False,False,False,33.005515012291866,32.3249472816303,深綠,33.269525143901376,33.25105451936865,8.044115195596456,0.04371326491051647,223.34579986572265,232.8991497039795,196.76437731711832,213.53534006943417,False,False,True,True,True,False
2024-02-14,185.3000030517578,188.88999938964844,183.3500061035156,188.7100067138672,209.9765151052764,214.27329386458555,False,False,False,34.456665309960904,33.74609263385071,淺綠,39.56020658464598,38.61954457869751,7.865249344920484,0.04167902636369581,222.3433999633789,233.02114974975586,195.99729440252298,212.56179758490214,False,False,True,True,True,False
2024-02-15,189.16000366210935,200.8800048828125,188.8600006103516,200.4499969482422,208.04219690958658,212.07185661931402,False,False,False,38.245150005879594,36.7454642152033,淺綠,51.933814803838416,49.556414419321584,8.1727314037794,0.040771920819183974,221.64079986572267,233.2142497253418,196.42136131163912,212.08682501091548,False,False,True,True,True,False
2024-02-16,202.05999755859372,203.1699981689453,197.3999938964844,199.9499969482422,206.49962107340494,210.28858821328654,False,False,False,41.12903691061577,39.66784601214494,淺綠,51.44448346541771,49.15470227687175,8.001108037256651,0.040015544683042775,220.86539978027344,233.41244972229003,196.75742184845845,211.61087096924203,False,False,True,False,True,False
2024-02-20,196.1300048828125,198.6000061035156,189.1300048828125,193.75999450683597,204.85916657881305,208.41970610177106,False,False,False,42.43230034919088,41.510815570175566,淺綠,45.63710334507521,44.36049341275616,8.202456896411869,0.042333077668014085,219.9531997680664,233.57819969177245,196.47195257782775,210.9108365981673,False,False,True,False,True,False
2024-02-21,193.3600006103516,199.44000244140625,191.9499969482422,194.7700042724609,203.45075757575756,206.82759603406797,False,False,False,43.2316571930881,42.658043318783925,淺綠,46.70794975441519,45.298000411350266,8.151567510465597,0.04185227361325355,218.99579986572266,233.74604972839356,196.3098622630309,210.27786278147295,False,False,True,True,True,False
2024-02-22,194.0,198.32000732421875,191.3600006103516,197.41000366210935,202.11348504731149,205.2980945813382,False,False,False,44.071833594444044,43.60057016922401,淺綠,49.54208586200591,47.775036480974975,8.06645602499428,0.04086143495950173,218.06720001220702,233.88279975891112,196.41463763437173,209.77324085522338,False,False,True,True,True,False
2024-02-23,195.30999755859372,197.57000732421875,191.5,191.97000122070312,200.80272755478367,203.79117177744467,False,False,False,37.973968193163785,39.84950218518386,深綠,44.25186632240873,43.4126386968592,7.923852546367455,0.04127651453863148,217.1117999267578,233.98369979858398,195.99133892830807,209.07507459504612,False,False,False,False,True,False
2024-02-26,192.2899932861328,201.77999877929688,192.0,199.3999938964844,199.53250018033114,202.27448105015785,False,False,False,37.10390583018952,38.01910461518763,深綠,51.90405579129165,50.11282831766779,8.058577190097905,0.04041412957254852,216.35959991455078,234.134949798584,196.31597273480105,208.69565966569078,False,False,False,True,True,False
2024-02-27,204.0399932861328,205.6000061035156,198.25999450683597,199.72999572753903,198.4988636826024,200.98531262072333,False,False,False,37.81914913389193,37.885800960990494,淺綠,52.22181747790201,50.39377021991768,8.007251076282314,0.040090378248469886,215.5683999633789,234.29089981079102,196.6411177817285,208.34406500144954,True,False,False,False,True,False
2024-02-28,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,197.51681819106594,199.73624758724463,True,True,False,39.31208551840385,38.836657332599394,淺綠,54.51654063178485,52.41393718169059,7.925304614430117,0.03922641495640001,214.5881997680664,234.4406997680664,197.15529640119559,208.09684650280968,True,True,True,True,True,False
2024-02-29,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,196.72666665279505,198.72307209953723,True,False,False,40.58158564546355,39.99994287450883,淺綠,54.31942485781009,52.255213278408036,7.847068701331872,0.038869964887740846,213.55579986572266,234.61019981384277,197.60526863754004,207.85304879222156,True,True,True,False,True,False
2024-03-01,200.5200042724609,204.5200042724609,198.5,202.63999938964844,196.15636374733666,198.013587417598,True,False,False,41.63158731230514,41.087705833039706,淺綠,55.15960617134776,52.98358271808971,7.71656409926966,0.03808016246798237,212.56699981689454,234.79164978027345,198.0847668044075,207.64861548231673,True,True,True,True,True,True
2024-03-04,198.72999572753903,199.75,186.72000122070312,188.13999938964844,195.41893941705877,197.14667052048327,True,False,False,19.84945405322001,26.92887131315991,深綠,39.88939573047031,40.33925233497842,8.302523675675063,0.04412949772833832,211.18539978027343,234.89974975585938,197.13764609823997,206.8835717139768,False,False,False,False,False,False
2024-03-05,183.0500030517578,184.58999633789065,177.57000732421875,180.7400054931641,194.41787893121892,196.08666037347353,False,False,True,-0.8040775190505496,8.440238758352939,深紅,34.56242838678734,35.66183384433724,8.46448570351468,0.04683238600341207,209.85739990234376,234.93414978027343,195.5759660406137,205.85833382296454,False,False,False,False,False,False
2024-03-06,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,193.33348488085198,194.96027617847335,False,False,False,-15.38267278884604,-7.441702273113047,深紅,31.92286446857996,33.30163895244466,8.422737073464523,0.04771007926692907,208.2981997680664,234.93239974975586,193.76301625447266,204.70859497838293,False,False,False,False,False,False
2024-03-07,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,192.30174232251716,193.9101176855484,False,False,False,-23.87330539570761,-18.396104354842755,深紅,34.657770881614354,35.607310653439384,8.273969878066387,0.04631385480405107,206.82039978027345,234.92494972229005,192.3236807918071,203.6866890536026,False,False,False,True,False,False
2024-03-08,181.5,182.72999572753903,174.6999969482422,175.33999633789062,191.31037856593275,192.855211735533,False,False,False,-29.32632768696737,-25.6829199095925,深紅,32.428313320321394,33.64258702861194,8.25654337101142,0.04708876208198709,205.195,234.85729972839354,190.70618703429125,202.5750540451433,False,False,False,False,False,False
2024-03-11,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,190.30318161935517,191.77145528724307,False,False,False,-31.09738021811306,-29.29256011527287,深紅,35.73897506612725,36.4163689963436,8.243218277755583,0.04637013039118531,203.5216000366211,234.81729972839355,189.47416962840265,201.6023069952342,False,False,False,True,False,False
2024-03-12,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,189.30272697679925,190.69176985547176,False,False,False,-29.627226877206546,-29.515671289895323,淺紅,35.55907556354337,36.261858316638985,8.15584475889246,0.045938070673169795,202.00880004882814,234.7904997253418,188.33758140532933,200.65868684977923,False,False,False,False,False,False
2024-03-13,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,188.8659087672378,190.3528257815908,False,False,False,-31.3516629246373,-30.739665713056638,深紅,29.820792799701007,31.25711542047091,8.172570089660743,0.048221443802719956,200.42880004882812,234.71554969787599,186.5416208645874,199.43599308027964,False,False,False,False,False,False
2024-03-14,167.77000427246094,171.1699981689453,160.50999450683594,162.5,188.29257537379408,189.9410197112136,False,False,False,-34.76995863316522,-33.42652765979569,深紅,25.875895676190947,27.692600873892886,8.350243916264217,0.0513861164077798,198.7104000854492,234.56219970703125,184.25194268700764,197.98752276340593,False,False,False,False,False,False
2024-03-15,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,187.5422723943537,189.36402703122155,False,False,False,-37.07930170248497,-35.861710354921875,深紅,27.48022347397453,29.028735790465916,8.069512077170009,0.049333690260067675,197.21280029296875,234.3742497253418,182.28223455721823,196.63781627559467,False,False,False,True,False,False
2024-03-18,170.02000427246094,174.72000122070312,165.89999389648438,173.8000030517578,186.86462090232155,188.7446457494007,False,False,False,-23.728709131185315,-27.773042872430835,淺紅,40.835982371448495,40.37316645639035,8.28954649283532,0.04769589382784237,195.93020050048827,234.2235997772217,181.47440298526962,195.74221575701284,False,False,False,True,False,False
2024-03-19,172.36000061035156,172.82000732421875,167.4199981689453,171.32000732421875,186.33287857518053,188.27461770694538,False,False,False,-11.916529343618555,-17.202033853222648,淺紅,38.93942623288403,38.755840747420116,8.153150663547976,0.04759018395392866,194.60680053710936,234.04259979248047,180.50731768421716,194.7844820929817,False,False,False,False,False,False
2024-03-20,173.0,176.25,170.82000732421875,175.66000366210938,185.91022711089164,187.8884046945347,False,False,False,0.5819905634950837,-5.346017575410827,淺綠,43.91240394076035,43.05499867459725,7.958639378707495,0.045307065995605515,193.31100067138672,233.8510498046875,180.0456687297307,194.034502546673,False,False,False,True,True,False
2024-03-21,176.38999938964844,178.17999267578125,171.8000030517578,172.82000732421875,185.5734847097686,187.5811599595545,False,False,False,8.960850402514204,4.191894409872527,淺綠,41.49962894744023,41.0255136570673,7.845878681944348,0.04539913406683925,192.06820068359374,233.62709983825684,179.3575105006343,193.20256155755715,False,False,True,False,True,False
2024-03-22,166.69000244140625,171.1999969482422,166.3000030517578,170.8300018310547,185.19477277813536,187.2649176977089,False,False,False,13.813597292554508,10.606362998327182,淺綠,39.82687931018126,39.61636104854854,7.751173366981248,0.045373607000525035,190.80600067138673,233.37469985961914,178.5453668178172,192.3252062741649,False,False,True,True,True,False
2024-03-25,168.75999450683594,175.24000549316406,168.72999572753906,172.6300048828125,184.8875756697221,186.99881705637046,False,False,False,18.439231306802405,15.82827520397733,淺綠,42.12862867184317,41.571302939880574,7.66251882402723,0.044386946691155026,189.7142007446289,233.11499984741212,177.98199901448342,191.55284543528833,False,False,True,True,True,False
2024-03-26,178.5800018310547,184.25,177.3800048828125,177.6699981689453,184.6576516122529,186.77421035191745,False,False,False,24.704351435144343,21.745659358088673,淺綠,48.18304974354825,46.76801476208128,7.945195702110106,0.044718837079938886,188.88980072021485,232.82904983520507,177.95228464824172,191.0084200522945,False,False,True,False,True,False
2024-03-27,181.41000366210935,181.91000366210935,176.0,179.8300018310547,184.38030323837742,186.49752090895788,False,False,False,30.290952771098205,27.44252163342836,淺綠,50.59936963680691,48.86701641062798,7.799824842110051,0.04337332348713298,188.08820068359375,232.50619987487792,178.13111485612868,190.5700507102851,False,False,True,False,True,False
2024-03-28,177.4499969482422,179.57000732421875,175.3000030517578,175.7899932861328,183.93151543357155,186.04683267648875,False,False,False,33.2957310030058,31.34466121314665,淺綠,46.203231878132854,45.271375706235055,7.566265837623396,0.04304150478752115,187.29300048828125,232.13599983215332,177.90815089708147,189.9904406152203,False,False,True,False,True,False
2024-04-01,176.1699981689453,176.75,170.2100067138672,175.22000122070312,183.4474245707194,185.57098924402786,False,False,False,34.843034810708794,33.67691027818808,淺綠,45.59354806601944,44.77084928553281,7.492960655374069,0.04276315833336918,186.55980041503906,231.71854988098144,177.6521366421883,189.41120769778829,False,False,True,False,True,False
2024-04-02,164.75,167.69000244140625,163.42999267578125,166.6300048828125,182.88015180645567,185.07336251783184,False,False,False,20.43414143085793,24.848397713301317,深綠,37.46564905141204,37.95950666526095,7.799892647484627,0.046809652637111385,185.64860046386718,231.2677498626709,176.60240980796206,188.51782719524022,False,False,False,True,False,False
2024-04-03,164.02000427246094,168.82000732421875,163.27999877929688,168.3800048828125,182.26083362463748,184.5102921323521,False,False,False,9.707501588044702,14.754466963130241,深綠,39.848806778892396,39.963438558673104,7.63847235444443,0.0453644858827542,184.8402005004883,230.83014991760254,175.8193236246145,187.72810867318424,False,False,False,True,True,False
2024-04-04,170.07000732421875,177.19000244140625,168.00999450683594,171.11000061035156,181.55651543357155,183.7926697233554,False,False,False,6.656049559230305,9.355522027196951,深綠,43.51234055515396,43.053609597027645,7.748582038739136,0.04528421489743349,184.07960052490233,230.38299987792968,175.37081667087517,187.0764181609163,False,False,False,True,True,False
2024-04-05,169.0800018310547,170.86000061035156,160.50999450683594,164.89999389648438,180.51689425381747,182.71576435998327,False,False,False,-1.1432321230541933,2.3563525936961884,深紅,37.79940208707034,38.232823466591746,7.952255186223171,0.04822471486090644,183.22100036621094,229.83524978637695,174.37359545426654,186.20675446427188,False,False,False,False,False,False
2024-04-08,169.33999633789062,174.5,167.7899932861328,172.97999572753906,179.81227285211736,181.98383181332417,False,False,False,3.0697519115433156,2.8319521389276066,淺綠,47.570261102642355,46.60957689138033,8.069951680315489,0.0466525140457656,183.02800018310546,229.40284980773924,174.24087167076868,185.68805804322355,False,False,True,True,False,False
2024-04-09,172.91000366210938,179.22000122070312,171.9199981689453,176.8800048828125,179.21689409198183,181.33865462411438,False,False,False,11.913353349887519,8.88621961290088,淺綠,51.575650220648605,50.125469894720666,8.014955349704227,0.045312953010230514,182.90060028076172,228.9641999053955,174.49221769096332,185.34264419379568,False,False,True,True,True,False
2024-04-10,173.0399932861328,174.92999267578125,170.00999450683594,171.75999450683594,178.52484836000386,180.59328081182088,False,False,False,16.30499727522296,13.832071387782266,淺綠,46.48922039242912,45.85614030914519,7.933173565866537,0.04618755134829025,182.51720031738282,228.5399998474121,174.23200595914167,184.8099912648953,False,False,True,False,False,False
2024-04-11,172.5500030517578,175.8800048828125,168.50999450683594,174.60000610351562,177.88234837849936,179.896914043806,False,False,False,20.83381202787158,18.499898481175144,淺綠,49.502739809680705,48.47753154878614,7.892947623731539,0.04520588400811409,182.1774005126953,228.2077498626709,174.2670535919392,184.40959968993926,False,False,True,True,True,False
2024-04-12,172.33999633789062,173.80999755859375,170.36000061035156,171.0500030517578,177.14060604211056,179.07462164221522,False,False,False,19.724550599104806,19.316333226461584,深綠,45.97232030661883,45.51136335219893,7.632023185833861,0.04461866734679038,181.8526007080078,227.81194984436036,173.96066782620764,183.88569393942234,False,False,True,False,True,False
2024-04-15,170.24000549316406,170.69000244140625,161.3800048828125,161.47999572753906,176.05090921575373,177.84609855599518,False,False,False,4.421844615989288,9.386674152813388,深綠,38.002002114357545,38.646476174078884,7.777592827484679,0.048164435430179266,181.30500061035156,227.33814987182618,172.7720323882392,183.0070391075838,False,False,False,False,False,False
2024-04-16,156.74000549316406,158.19000244140625,153.75,157.11000061035156,174.68416687936494,176.3874304440308,False,False,False,-9.959000467308307,-3.510442260601075,深紅,34.98088685813965,35.97776768745949,7.774193034631422,0.04948248363840437,180.6890005493164,226.83619987487793,171.28041031415466,181.99146897043747,False,False,False,True,False,False
2024-04-17,157.63999938964844,158.3300018310547,153.77999877929688,155.4499969482422,173.2857578161991,174.8390741427183,False,False,False,-20.063875768255897,-14.546064599037623,深紅,33.865227857231126,34.98935137204104,7.543893750140449,0.04852939143287487,180.1768005371094,226.30459991455078,169.77275189835348,180.95062693035138,False,False,False,False,False,False
2024-04-18,151.25,152.1999969482422,148.6999969482422,149.92999267578125,171.73954553315133,173.1748580562946,False,False,False,-27.716349254009963,-23.326254369019182,深紅,30.35344557332376,31.85532409918318,7.487187053701845,0.04993788714371943,179.47340026855468,225.6551498413086,167.88296530572757,179.73413146938785,False,False,False,False,False,False
2024-04-19,148.97000122070312,150.94000244140625,146.22000122070312,147.0500030517578,170.3746971361565,171.81744996654078,False,False,False,-33.035144357450434,-29.798847694640017,深紅,28.66177154530698,30.328951808387572,7.289530922773365,0.04957178355316075,178.66280029296874,224.97799980163575,165.89887366249235,178.4524009432063,False,False,False,False,False,False
2024-04-22,140.55999755859375,144.44000244140625,138.8000030517578,142.0500030517578,169.16181830203894,170.81510000680433,False,False,False,-36.98458515001131,-34.589339331554214,深紅,25.925247675200836,27.835287858099974,7.358135856860982,0.05179961773165149,177.71260040283204,224.30554977416992,163.6275526519462,177.02485592785536,False,False,False,True,False,False
2024-04-23,143.3300018310547,147.25999450683594,141.11000061035156,144.67999267578125,168.1358333934437,169.9359124716553,False,False,False,-38.97483754746148,-37.51300480882573,深紅,29.772712824488696,31.04675829556504,7.271840002548367,0.05026154527699004,176.73480010986327,223.6567997741699,161.82302313040668,175.7564299179701,False,False,False,True,False,False
2024-04-24,162.83999633789062,167.97000122070312,157.50999450683594,162.1300048828125,167.70939405036694,169.49617493879185,False,False,False,-18.631587048666475,-24.92539296871956,淺紅,48.96102230519878,47.68279769113989,8.415994898432189,0.05190892891488695,176.2148001098633,223.11939987182618,161.85225948777867,175.22206030874824,False,False,False,False,False,False
2024-04-25,158.9600067138672,170.8800048828125,158.36000061035156,170.17999267578125,167.28598507967862,169.04113342656095,False,False,False,0.9265506048570273,-7.690763919668504,淺綠,55.13077102414662,53.28243179640744,8.709138425148527,0.05117604183789548,175.93799987792968,222.62134979248046,162.6453769342551,175.02433216627895,True,True,False,True,False,False
2024-04-26,168.85000610351562,172.1199951171875,166.3699951171875,168.2899932861328,167.0188637935754,168.74335644133996,False,False,False,13.763245004465745,6.611908696420994,淺綠,53.475107138005775,51.87847587702902,8.497771394780775,0.050494810944181054,175.529599609375,222.10284980773926,163.18295944395774,174.7602404454889,True,False,True,False,False,False
2024-04-29,188.4199981689453,198.8699951171875,184.5399932861328,194.0500030517578,167.46378800363252,169.32409917568734,True,True,False,25.21951185979369,19.016977472002793,淺綠,67.83690622453578,65.29924491329342,10.07507356880034,0.05191998665474422,175.40159973144532,221.68359985351563,166.12267788279584,175.51670172416613,True,True,True,True,False,False
2024-04-30,186.97999572753903,190.9499969482422,182.83999633789065,183.27999877929688,167.8904546101888,169.83288921295622,True,False,False,31.73001708136645,27.492337211578565,淺綠,59.46467983695788,58.01427990525996,10.156140222019399,0.055413249070616136,175.0681997680664,221.19309982299805,167.75670844436738,175.82114474593595,True,True,True,False,False,False
2024-05-01,182.0,185.8600006103516,179.00999450683594,179.99000549316406,168.38219706217447,170.36895107256356,True,False,False,35.03430153283817,32.52031342575164,淺綠,57.11560211292046,55.96045066078793,9.919987784983418,0.05511410346259573,174.79279998779296,220.6411498260498,168.9217843537766,175.98462948112137,True,True,True,False,False,False
2024-05-02,182.8600006103516,184.6000061035156,176.02000427246094,180.00999450683594,168.91871226917613,170.9347325447599,True,False,False,35.8698012883193,34.75330533413008,淺綠,57.12682769410762,55.97064954691348,9.824274502559934,0.054576272442399605,174.49759979248046,220.07449981689453,169.97780436835367,176.14248693311018,True,True,True,False,False,False
2024-05-03,182.1000061035156,184.77999877929688,178.4199981689453,181.19000244140625,169.2372728983561,171.2902676117186,True,False,False,35.77425761075385,35.43394018521259,深綠,57.837578220992135,56.60947618250669,9.576826367402193,0.05285515888493447,174.1731997680664,219.52414978027343,171.04563275626344,176.34042871774923,True,True,True,False,False,False
2024-05-06,183.8000030517578,187.55999755859372,182.1999969482422,184.75999450683597,169.6493939486417,171.75591280550594,True,False,False,36.22931246972839,35.96418837488979,淺綠,60.024801330665944,58.56806366401643,9.347766992386855,0.05059410733009627,174.02899963378906,219.1334497833252,172.35176244679417,176.67060776830166,True,True,True,True,False,False
2024-05-07,182.3999938964844,183.25999450683597,177.39999389648438,177.80999755859375,169.83984825827858,171.9677319736489,True,False,False,27.270722177114937,30.16854424303989,深綠,54.0679919623152,53.504668682484315,9.205783679384338,0.05177315002409105,173.59719970703125,218.7223998260498,172.87159436220367,176.71528972086213,True,True,False,False,False,False
2024-05-08,171.58999633789062,176.05999755859375,170.14999389648438,174.72000122070312,169.78931785352302,171.91400681921237,True,False,False,14.557139417476234,19.760941025997454,深綠,51.58503816392953,51.37792319365873,9.095370821007554,0.05205683812649731,173.09699981689454,218.25069984436035,173.0476331106322,176.63704311301277,True,True,False,True,False,False
2024-05-09,175.00999450683594,175.6199951171875,171.3699951171875,171.97000122070312,169.93287832086736,172.0603296797947,True,False,False,2.075992286442193,7.970975199627281,深綠,49.38327027074278,49.49244228666134,8.7492729052213,0.05087673921681634,172.49559997558595,217.78414985656738,172.94500150206753,176.45402186233397,True,False,False,False,True,False
2024-05-10,173.0500030517578,173.05999755859375,167.75,168.47000122070312,169.90992378466058,172.03701159590105,True,False,False,-8.930934921051808,-3.2969648808254446,深紅,46.6204769229205,47.12220808575648,8.50361038046219,0.05047551682107538,171.82739990234376,217.30474983215333,172.51881099908044,176.14092301364258,False,False,False,False,True,False
2024-05-13,170.0,175.39999389648438,169.0,171.88999938964844,169.67060551498875,171.77669844950947,True,False,False,-15.436986579694139,-11.39031268007124,深紅,49.624702695408615,49.659177295932544,8.391209115842122,0.048817320063051076,171.21239990234375,216.88564979553223,172.45892417913456,175.97422012642713,True,True,False,True,True,False
2024-05-14,174.5,179.49000549316406,174.07000732421875,177.5500030517578,169.56802980827564,171.66070521693192,True,False,False,-13.502684711226438,-12.79856070084137,淺紅,54.271213530592874,53.6247311095257,8.334694614961657,0.046942801868226386,171.00059997558594,216.441199798584,172.94378883367008,176.03601553526363,True,True,False,True,True,False
2024-05-15,179.89999389648438,180.0,173.11000061035156,173.99000549316406,169.55962071274266,171.65134223954243,True,False,False,-13.439181553230032,-13.225641269100478,淺紅,51.04086832536373,50.90835279122124,8.231502098867855,0.04731020081030611,170.86559997558595,215.9739998626709,173.04342851552664,175.95577984733816,True,True,False,False,True,False
2024-05-16,174.10000610351562,175.7899932861328,171.42999267578125,174.83999633789062,169.54302966955936,171.63352694662456,True,False,False,-13.439025346345035,-13.36789732059685,淺紅,51.788322808237005,51.53954531133021,7.9549662782595485,0.04549854978769283,170.8316000366211,215.54284980773926,173.21453021289463,175.91202363128141,True,True,False,True,True,False
2024-05-17,173.5500030517578,179.6300048828125,172.75,177.4600067138672,169.8528025078051,171.94827898570287,True,False,False,-9.274762180955161,-10.639140560835724,淺紅,54.14249791394054,53.52319049953432,7.878183321441902,0.04439413402110663,170.80780029296875,215.15959983825684,173.61886130822535,175.97272885020635,True,True,False,True,True,False
2024-05-20,177.55999755859375,177.75,173.52000427246094,174.9499969482422,170.15037814053622,172.25060404260773,True,False,False,-9.003227974928445,-9.548532170230871,淺紅,51.51362497636046,51.35443042981205,7.617598493305985,0.04354157545689813,170.8000003051758,214.73774978637695,173.7456361310841,175.93262171679598,True,True,False,False,True,False
2024-05-21,175.50999450683594,186.8800048828125,174.7100067138672,186.6000061035156,170.43310546875,172.55920323955425,True,False,False,4.4389711513305015,-0.22352995585662283,淺綠,61.08170023122915,59.54755926439927,7.942769898708794,0.042565753691897384,170.97660034179688,214.40144981384276,174.96986184274425,176.3509505162752,True,True,False,True,True,False
2024-05-22,182.8500061035156,183.8000030517578,178.1199951171875,180.11000061035156,170.88409042358398,173.0315248214725,True,False,False,10.096802078207835,6.656691400186348,淺綠,54.54085105158894,54.08282165143753,7.981144262110172,0.04431261026630338,171.02800048828124,214.04474983215331,175.45939886823066,176.49836424545464,True,True,True,False,True,False
2024-05-23,181.8000030517578,181.8999938964844,173.25999450683594,173.74000549316406,171.08174202658913,173.23938332662715,True,False,False,2.452197513317457,3.853695475607088,深綠,48.93055527404385,49.30053404313057,8.028205342648622,0.04620815637630735,171.11320068359376,213.66494987487792,175.2956471182243,176.39019331399226,True,True,False,False,True,False
2024-05-24,174.83999633789062,180.0800018310547,173.72999572753906,179.24000549316406,171.13446923458216,173.29606134348248,True,False,False,-0.18282122045647542,1.1626843448980457,深紅,53.44157076563661,53.152406590495275,7.908333968424836,0.044121478052099525,171.44800079345703,213.3501998901367,175.67130029678998,176.50195065435193,True,True,False,True,True,False
2024-05-28,176.39999389648438,178.25,173.16000366210938,176.75,171.24674213293827,173.41353958664118,True,False,False,-4.613610297401326,-2.688178749968202,深紅,51.20761825870995,51.253876263230225,7.77773881575554,0.044004180004274626,171.71160064697267,213.00724990844728,175.7740336018576,176.51167807967147,True,True,False,True,True,False
2024-05-29,174.19000244140625,178.14999389648438,173.92999267578125,176.19000244140625,171.32946927619702,173.49992754302752,True,False,False,-9.609595786762812,-7.302456774497942,深紅,50.68777509235494,50.81428310877774,7.523614701823225,0.04270171177462398,171.75940063476563,212.67494995117187,175.8136496818146,176.4990633487591,True,True,False,True,True,False
2024-05-30,178.5800018310547,182.6699981689453,175.3800048828125,178.7899932861328,171.5405298868815,173.72335860239906,True,False,False,-9.61513835347482,-8.844244493815859,深紅,53.09929778911745,52.836825363734405,7.506927457845338,0.04198740276158165,171.90880035400392,212.37009994506835,176.09711097746396,176.58890373846003,True,True,False,True,True,False
2024-05-31,178.5,180.32000732421875,173.82000732421875,178.0800018310547,171.8960602500222,174.0793926569518,True,False,False,-10.086692990027014,-9.672543491289963,深紅,52.336842921255645,52.205517800662065,7.435004067999243,0.041750920886966664,171.9572003173828,212.09569992065428,176.28595772542496,176.64737817346375,True,True,False,False,True,False
2024-06-03,178.1300048828125,182.63999938964844,174.49000549316406,176.2899932861328,172.54575717810428,174.67981203432026,True,False,False,-14.056135068804055,-12.594937876299356,深紅,50.348450864934094,50.56514631860361,7.486074770033895,0.042464547365904055,172.0266000366211,211.84914985656738,176.28634206454,176.63336307984292,True,True,False,False,True,False
2024-06-04,174.77999877929688,177.75999450683594,174.0,174.77000427246094,173.12234809181908,175.1940357845037,True,False,False,-19.957988739352945,-17.503638451668415,深紅,48.636730657162104,49.152790860258854,7.219926179805469,0.041311014495083676,172.10540008544922,211.62689987182617,176.14192894148488,176.56029018543578,True,False,False,False,True,False
2024-06-05,175.35000610351562,176.14999389648438,172.1300048828125,175.0,173.85378762447473,175.79679863997606,True,False,False,-24.622186181829072,-22.249336938442188,深紅,48.92337064404589,49.383174508705125,6.991359239367355,0.039950624224956315,172.15279998779297,211.42444984436034,176.0331738042006,176.49910233502655,True,False,False,False,True,False
2024-06-06,174.60000610351562,179.72999572753906,172.72999572753906,177.94000244140625,174.70090877648556,176.46621450596885,True,False,False,-19.800190172509605,-20.616572427820465,淺紅,52.611243281903164,52.354943090111554,6.991976436555402,0.039294011130846115,172.1582000732422,211.1577498626709,176.2147765315535,176.55560822155124,True,True,False,True,True,False
